model,timezero,v1_github_timestamp,v2_github_timestamp,v3_github_timestamp,in_zoltar,Unnamed: 0
Karlen-pypm,2020-11-22,11/23/20-07:15:46,,,v1,
Karlen-pypm,2020-11-22,11/23/20-07:15:46,,,v1,
Karlen-pypm,2020-11-29,11/30/20-06:20:54,12/04/20-16:02:05,,v2,
Karlen-pypm,2020-11-29,11/30/20-06:20:54,12/04/20-16:02:05,,v2,
Karlen-pypm,2020-12-06,12/07/20-19:07:15,,,v1,
Karlen-pypm,2020-12-06,12/07/20-19:07:15,,,v1,
Karlen-pypm,2020-12-13,12/14/20-07:40:07,,,v1,
Karlen-pypm,2020-12-13,12/14/20-07:40:07,,,v1,
Karlen-pypm,2020-12-20,12/21/20-18:36:45,,,v1,
Karlen-pypm,2020-12-20,12/21/20-18:36:45,,,v1,
Karlen-pypm,2020-12-27,12/28/20-19:30:07,,,v1,
Karlen-pypm,2020-12-27,12/28/20-19:30:07,,,v1,
Karlen-pypm,2021-01-03,01/04/21-17:20:36,,,v1,
Karlen-pypm,2021-01-03,01/04/21-17:20:36,,,v1,
Karlen-pypm,2021-01-10,01/10/21-23:43:44,,,v1,
Karlen-pypm,2021-01-10,01/10/21-23:43:44,,,v1,
Karlen-pypm,2021-01-17,01/18/21-16:47:07,,,v1,
Karlen-pypm,2021-01-17,01/18/21-16:47:07,,,v1,
Karlen-pypm,2021-01-24,01/25/21-19:04:10,,,v1,
Karlen-pypm,2021-01-24,01/25/21-19:04:10,,,v1,
Karlen-pypm,2021-01-31,02/01/21-18:31:33,,,v1,
Karlen-pypm,2021-01-31,02/01/21-18:31:33,,,v1,
Karlen-pypm,2021-02-07,02/08/21-16:22:41,,,v1,
Karlen-pypm,2021-02-07,02/08/21-16:22:41,,,v1,
Karlen-pypm,2021-02-14,02/15/21-18:22:16,,,v1,
Karlen-pypm,2021-02-14,02/15/21-18:22:16,,,v1,
Karlen-pypm,2021-02-21,02/22/21-16:25:39,,,v1,
Karlen-pypm,2021-02-21,02/22/21-16:25:39,,,v1,
Karlen-pypm,2021-02-28,02/28/21-22:03:11,,,v1,
Karlen-pypm,2021-02-28,02/28/21-22:03:11,,,v1,
Karlen-pypm,2021-03-07,03/08/21-15:27:58,,,v1,
Karlen-pypm,2021-03-07,03/08/21-15:27:58,,,v1,
Karlen-pypm,2021-03-14,03/15/21-15:18:49,,,v1,
Karlen-pypm,2021-03-14,03/15/21-15:18:49,,,v1,
Karlen-pypm,2021-03-21,03/22/21-03:17:34,,,v1,
Karlen-pypm,2021-03-21,03/22/21-03:17:34,,,v1,
Karlen-pypm,2021-03-28,03/28/21-21:22:19,,,v1,
Karlen-pypm,2021-03-28,03/28/21-21:22:19,,,v1,
Karlen-pypm,2021-04-04,04/04/21-21:04:28,,,v1,
Karlen-pypm,2021-04-04,04/04/21-21:04:28,,,v1,
Karlen-pypm,2021-04-11,04/12/21-06:55:39,,,v1,
Karlen-pypm,2021-04-11,04/12/21-06:55:39,,,v1,
Karlen-pypm,2021-04-18,04/18/21-20:34:41,,,v1,
Karlen-pypm,2021-04-18,04/18/21-20:34:41,,,v1,
Karlen-pypm,2021-04-25,04/25/21-19:13:52,,,v1,
Karlen-pypm,2021-04-25,04/25/21-19:13:52,,,v1,
Karlen-pypm,2021-05-02,05/03/21-00:16:00,,,v1,
Karlen-pypm,2021-05-02,05/03/21-00:16:00,,,v1,
Karlen-pypm,2021-05-09,05/09/21-21:24:04,,,v1,
Karlen-pypm,2021-05-09,05/09/21-21:24:04,,,v1,
Karlen-pypm,2021-05-16,05/16/21-19:50:48,,,v1,
Karlen-pypm,2021-05-16,05/16/21-19:50:48,,,v1,
Karlen-pypm,2021-05-23,05/23/21-20:02:26,,,v1,
Karlen-pypm,2021-05-23,05/23/21-20:02:26,,,v1,
Karlen-pypm,2021-05-30,05/30/21-23:04:11,,,v1,
Karlen-pypm,2021-05-30,05/30/21-23:04:11,,,v1,
Karlen-pypm,2021-06-06,06/06/21-22:25:15,,,v1,
Karlen-pypm,2021-06-06,06/06/21-22:25:15,,,v1,
Karlen-pypm,2021-06-13,06/14/21-08:52:45,,,v1,
Karlen-pypm,2021-06-13,06/14/21-08:52:45,,,v1,
Karlen-pypm,2021-06-20,06/21/21-12:37:49,,,v1,
Karlen-pypm,2021-06-20,06/21/21-12:37:49,,,v1,
Karlen-pypm,2021-06-27,06/27/21-22:55:42,,,v1,
Karlen-pypm,2021-06-27,06/27/21-22:55:42,,,v1,
LANL-GrowthRate,2020-05-03,05/04/20-19:42:17,,,v1,
LANL-GrowthRate,2020-05-03,05/04/20-19:42:17,,,v1,
LANL-GrowthRate,2020-05-04,05/15/20-20:45:37,,,v1,
LANL-GrowthRate,2020-05-04,05/15/20-20:45:37,,,v1,
LANL-GrowthRate,2020-05-07,05/10/20-15:51:29,05/11/20-10:55:20,05/15/20-20:45:37,v1,
LANL-GrowthRate,2020-05-07,05/10/20-15:51:29,05/11/20-10:55:20,05/15/20-20:45:37,v1,
LANL-GrowthRate,2020-05-11,05/11/20-16:19:44,05/14/20-21:19:02,,v1,
LANL-GrowthRate,2020-05-11,05/11/20-16:19:44,05/14/20-21:19:02,,v1,
LANL-GrowthRate,2020-05-14,05/14/20-21:19:02,,,v1,
LANL-GrowthRate,2020-05-14,05/14/20-21:19:02,,,v1,
LANL-GrowthRate,2020-05-18,05/18/20-17:50:39,,,v1,
LANL-GrowthRate,2020-05-18,05/18/20-17:50:39,,,v1,
LANL-GrowthRate,2020-05-21,05/21/20-20:37:47,,,v1,
LANL-GrowthRate,2020-05-21,05/21/20-20:37:47,,,v1,
LANL-GrowthRate,2020-05-24,05/25/20-09:16:14,,,v1,
LANL-GrowthRate,2020-05-24,05/25/20-09:16:14,,,v1,
LANL-GrowthRate,2020-05-25,05/25/20-17:04:00,,,v1,
LANL-GrowthRate,2020-05-25,05/25/20-17:04:00,,,v1,
LANL-GrowthRate,2020-05-28,05/29/20-08:04:20,,,v1,
LANL-GrowthRate,2020-05-28,05/29/20-08:04:20,,,v1,
LANL-GrowthRate,2020-06-01,06/01/20-17:39:36,,,v1,
LANL-GrowthRate,2020-06-01,06/01/20-17:39:36,,,v1,
LANL-GrowthRate,2020-06-04,06/08/20-11:52:26,,,v1,
LANL-GrowthRate,2020-06-04,06/08/20-11:52:26,,,v1,
LANL-GrowthRate,2020-06-08,06/08/20-17:53:18,,,v1,
LANL-GrowthRate,2020-06-08,06/08/20-17:53:18,,,v1,
LANL-GrowthRate,2020-06-11,06/11/20-19:59:58,,,v1,
LANL-GrowthRate,2020-06-11,06/11/20-19:59:58,,,v1,
LANL-GrowthRate,2020-06-14,06/15/20-17:14:17,06/16/20-15:01:22,,v1,
LANL-GrowthRate,2020-06-14,06/15/20-17:14:17,06/16/20-15:01:22,,v1,
LANL-GrowthRate,2020-06-18,06/19/20-07:36:49,,,v1,
LANL-GrowthRate,2020-06-18,06/19/20-07:36:49,,,v1,
LANL-GrowthRate,2020-06-21,06/22/20-17:14:49,,,v1,
LANL-GrowthRate,2020-06-21,06/22/20-17:14:49,,,v1,
LANL-GrowthRate,2020-06-24,06/26/20-13:30:32,,,v1,
LANL-GrowthRate,2020-06-24,06/26/20-13:30:32,,,v1,
LANL-GrowthRate,2020-06-29,06/29/20-18:09:58,,,v1,
LANL-GrowthRate,2020-06-29,06/29/20-18:09:58,,,v1,
LANL-GrowthRate,2020-07-02,07/02/20-23:45:11,,,v1,
LANL-GrowthRate,2020-07-02,07/02/20-23:45:11,,,v1,
LANL-GrowthRate,2020-07-03,07/06/20-18:52:00,,,v1,
LANL-GrowthRate,2020-07-03,07/06/20-18:52:00,,,v1,
LANL-GrowthRate,2020-07-06,07/06/20-18:52:00,,,v1,
LANL-GrowthRate,2020-07-06,07/06/20-18:52:00,,,v1,
LANL-GrowthRate,2020-07-09,07/13/20-13:49:19,,,v1,
LANL-GrowthRate,2020-07-09,07/13/20-13:49:19,,,v1,
LANL-GrowthRate,2020-07-13,07/13/20-16:50:24,,,v1,
LANL-GrowthRate,2020-07-13,07/13/20-16:50:24,,,v1,
LANL-GrowthRate,2020-07-16,07/17/20-10:23:45,,,v1,
LANL-GrowthRate,2020-07-16,07/17/20-10:23:45,,,v1,
LANL-GrowthRate,2020-07-20,07/20/20-16:14:12,,,v1,
LANL-GrowthRate,2020-07-20,07/20/20-16:14:12,,,v1,
LANL-GrowthRate,2020-07-23,07/24/20-16:22:15,,,v1,
LANL-GrowthRate,2020-07-23,07/24/20-16:22:15,,,v1,
LANL-GrowthRate,2020-07-27,07/27/20-18:35:07,,,v1,
LANL-GrowthRate,2020-07-27,07/27/20-18:35:07,,,v1,
LANL-GrowthRate,2020-07-30,07/30/20-23:40:03,,,v1,
LANL-GrowthRate,2020-07-30,07/30/20-23:40:03,,,v1,
LANL-GrowthRate,2020-08-03,08/03/20-18:12:10,,,v1,
LANL-GrowthRate,2020-08-03,08/03/20-18:12:10,,,v1,
LANL-GrowthRate,2020-08-06,08/06/20-18:34:48,,,v1,
LANL-GrowthRate,2020-08-06,08/06/20-18:34:48,,,v1,
LANL-GrowthRate,2020-08-10,08/10/20-14:39:55,,,v1,
LANL-GrowthRate,2020-08-10,08/10/20-14:39:55,,,v1,
LANL-GrowthRate,2020-08-13,08/14/20-01:08:47,,,v1,
LANL-GrowthRate,2020-08-13,08/14/20-01:08:47,,,v1,
LANL-GrowthRate,2020-08-17,08/17/20-17:50:19,,,v1,
LANL-GrowthRate,2020-08-17,08/17/20-17:50:19,,,v1,
LANL-GrowthRate,2020-08-20,08/20/20-20:31:05,,,v1,
LANL-GrowthRate,2020-08-20,08/20/20-20:31:05,,,v1,
LANL-GrowthRate,2020-08-24,08/24/20-16:24:04,,,v1,
LANL-GrowthRate,2020-08-24,08/24/20-16:24:04,,,v1,
LANL-GrowthRate,2020-08-27,08/28/20-02:26:51,,,v1,
LANL-GrowthRate,2020-08-27,08/28/20-02:26:51,,,v1,
LANL-GrowthRate,2020-08-31,08/31/20-17:19:33,,,v1,
LANL-GrowthRate,2020-08-31,08/31/20-17:19:33,,,v1,
LANL-GrowthRate,2020-09-03,09/04/20-00:40:57,,,v1,
LANL-GrowthRate,2020-09-03,09/04/20-00:40:57,,,v1,
LANL-GrowthRate,2020-09-07,09/07/20-13:31:33,,,v1,
LANL-GrowthRate,2020-09-07,09/07/20-13:31:33,,,v1,
LANL-GrowthRate,2020-09-10,09/11/20-10:31:33,,,v1,
LANL-GrowthRate,2020-09-10,09/11/20-10:31:33,,,v1,
LANL-GrowthRate,2020-09-14,09/14/20-17:59:23,,,v1,
LANL-GrowthRate,2020-09-14,09/14/20-17:59:23,,,v1,
LANL-GrowthRate,2020-09-17,09/17/20-23:58:28,,,v1,
LANL-GrowthRate,2020-09-17,09/17/20-23:58:28,,,v1,
LANL-GrowthRate,2020-09-21,09/21/20-18:00:48,,,v1,
LANL-GrowthRate,2020-09-21,09/21/20-18:00:48,,,v1,
LANL-GrowthRate,2020-09-24,09/25/20-02:47:05,,,v1,
LANL-GrowthRate,2020-09-24,09/25/20-02:47:05,,,v1,
LANL-GrowthRate,2020-09-28,09/28/20-17:36:44,,,v1,
LANL-GrowthRate,2020-09-28,09/28/20-17:36:44,,,v1,
LANL-GrowthRate,2020-10-01,10/02/20-02:47:51,,,v1,
LANL-GrowthRate,2020-10-01,10/02/20-02:47:51,,,v1,
LANL-GrowthRate,2020-10-05,10/06/20-04:43:20,,,v1,
LANL-GrowthRate,2020-10-05,10/06/20-04:43:20,,,v1,
LANL-GrowthRate,2020-10-08,10/09/20-03:07:52,,,v1,
LANL-GrowthRate,2020-10-08,10/09/20-03:07:52,,,v1,
LANL-GrowthRate,2020-10-12,10/12/20-17:13:13,,,v1,
LANL-GrowthRate,2020-10-12,10/12/20-17:13:13,,,v1,
LANL-GrowthRate,2020-10-15,10/16/20-00:34:34,,,v1,
LANL-GrowthRate,2020-10-15,10/16/20-00:34:34,,,v1,
LANL-GrowthRate,2020-10-19,10/19/20-23:16:17,,,v1,
LANL-GrowthRate,2020-10-19,10/19/20-23:16:17,,,v1,
LANL-GrowthRate,2020-10-22,10/23/20-01:29:26,,,v1,
LANL-GrowthRate,2020-10-22,10/23/20-01:29:26,,,v1,
LANL-GrowthRate,2020-10-26,10/26/20-17:26:30,,,v1,
LANL-GrowthRate,2020-10-26,10/26/20-17:26:30,,,v1,
LANL-GrowthRate,2020-10-29,10/30/20-08:46:26,,,v1,
LANL-GrowthRate,2020-10-29,10/30/20-08:46:26,,,v1,
LANL-GrowthRate,2020-11-02,11/02/20-17:51:01,,,v1,
LANL-GrowthRate,2020-11-02,11/02/20-17:51:01,,,v1,
LANL-GrowthRate,2020-11-04,11/04/20-16:07:20,,,v1,
LANL-GrowthRate,2020-11-04,11/04/20-16:07:20,,,v1,
LANL-GrowthRate,2020-11-05,11/08/20-14:00:02,,,v1,
LANL-GrowthRate,2020-11-05,11/08/20-14:00:02,,,v1,
LANL-GrowthRate,2020-11-09,11/09/20-14:56:40,,,v1,
LANL-GrowthRate,2020-11-09,11/09/20-14:56:40,,,v1,
LANL-GrowthRate,2020-11-12,11/13/20-00:27:02,,,v1,
LANL-GrowthRate,2020-11-12,11/13/20-00:27:02,,,v1,
LANL-GrowthRate,2020-11-16,11/16/20-16:33:57,,,v1,
LANL-GrowthRate,2020-11-16,11/16/20-16:33:57,,,v1,
LANL-GrowthRate,2020-11-19,11/19/20-22:22:51,,,v1,
LANL-GrowthRate,2020-11-19,11/19/20-22:22:51,,,v1,
LANL-GrowthRate,2020-11-23,11/23/20-17:11:23,,,v1,
LANL-GrowthRate,2020-11-23,11/23/20-17:11:23,,,v1,
LANL-GrowthRate,2020-11-26,11/26/20-17:00:29,,,v1,
LANL-GrowthRate,2020-11-26,11/26/20-17:00:29,,,v1,
LANL-GrowthRate,2020-11-30,11/30/20-15:29:48,,,v1,
LANL-GrowthRate,2020-11-30,11/30/20-15:29:48,,,v1,
LANL-GrowthRate,2020-12-03,12/04/20-01:34:32,,,v1,
LANL-GrowthRate,2020-12-03,12/04/20-01:34:32,,,v1,
LANL-GrowthRate,2020-12-07,12/07/20-19:05:41,,,v1,
LANL-GrowthRate,2020-12-07,12/07/20-19:05:41,,,v1,
LANL-GrowthRate,2020-12-10,12/11/20-06:20:12,,,v1,
LANL-GrowthRate,2020-12-10,12/11/20-06:20:12,,,v1,
LANL-GrowthRate,2020-12-14,12/14/20-18:03:18,,,v1,
LANL-GrowthRate,2020-12-14,12/14/20-18:03:18,,,v1,
LANL-GrowthRate,2020-12-17,12/17/20-23:23:01,,,v1,
LANL-GrowthRate,2020-12-17,12/17/20-23:23:01,,,v1,
LANL-GrowthRate,2020-12-21,12/21/20-17:23:01,,,v1,
LANL-GrowthRate,2020-12-21,12/21/20-17:23:01,,,v1,
LANL-GrowthRate,2020-12-24,12/24/20-13:39:26,,,v1,
LANL-GrowthRate,2020-12-24,12/24/20-13:39:26,,,v1,
LANL-GrowthRate,2021-01-04,01/04/21-14:40:32,,,v1,
LANL-GrowthRate,2021-01-04,01/04/21-14:40:32,,,v1,
LANL-GrowthRate,2021-01-06,01/06/21-19:42:47,,,v1,
LANL-GrowthRate,2021-01-06,01/06/21-19:42:47,,,v1,
LANL-GrowthRate,2021-01-11,01/11/21-16:28:36,,,v1,
LANL-GrowthRate,2021-01-11,01/11/21-16:28:36,,,v1,
LANL-GrowthRate,2021-01-14,01/15/21-10:53:17,,,v1,
LANL-GrowthRate,2021-01-14,01/15/21-10:53:17,,,v1,
LANL-GrowthRate,2021-01-18,01/18/21-17:47:38,,,v1,
LANL-GrowthRate,2021-01-18,01/18/21-17:47:38,,,v1,
LANL-GrowthRate,2021-01-21,01/21/21-20:57:17,,,v1,
LANL-GrowthRate,2021-01-21,01/21/21-20:57:17,,,v1,
LANL-GrowthRate,2021-01-25,01/25/21-19:15:44,,,v1,
LANL-GrowthRate,2021-01-25,01/25/21-19:15:44,,,v1,
LANL-GrowthRate,2021-01-28,01/29/21-00:29:22,,,v1,
LANL-GrowthRate,2021-01-28,01/29/21-00:29:22,,,v1,
LANL-GrowthRate,2021-02-01,02/01/21-14:39:54,,,v1,
LANL-GrowthRate,2021-02-01,02/01/21-14:39:54,,,v1,
LANL-GrowthRate,2021-02-04,02/05/21-15:26:30,,,v1,
LANL-GrowthRate,2021-02-04,02/05/21-15:26:30,,,v1,
LANL-GrowthRate,2021-02-08,02/08/21-15:00:27,,,v1,
LANL-GrowthRate,2021-02-08,02/08/21-15:00:27,,,v1,
LANL-GrowthRate,2021-02-11,02/11/21-14:55:09,,,v1,
LANL-GrowthRate,2021-02-11,02/11/21-14:55:09,,,v1,
LANL-GrowthRate,2021-02-15,02/15/21-10:11:12,,,v1,
LANL-GrowthRate,2021-02-15,02/15/21-10:11:12,,,v1,
LANL-GrowthRate,2021-02-18,02/18/21-18:00:06,,,v1,
LANL-GrowthRate,2021-02-18,02/18/21-18:00:06,,,v1,
LANL-GrowthRate,2021-02-22,02/22/21-14:01:31,,,v1,
LANL-GrowthRate,2021-02-22,02/22/21-14:01:31,,,v1,
LANL-GrowthRate,2021-02-25,02/25/21-14:44:58,,,v1,
LANL-GrowthRate,2021-02-25,02/25/21-14:44:58,,,v1,
LANL-GrowthRate,2021-03-01,03/01/21-16:24:53,,,v1,
LANL-GrowthRate,2021-03-01,03/01/21-16:24:53,,,v1,
LANL-GrowthRate,2021-03-04,03/04/21-16:28:44,,,v1,
LANL-GrowthRate,2021-03-04,03/04/21-16:28:44,,,v1,
LANL-GrowthRate,2021-03-08,03/08/21-09:36:27,,,v1,
LANL-GrowthRate,2021-03-08,03/08/21-09:36:27,,,v1,
LANL-GrowthRate,2021-03-11,03/11/21-17:01:02,,,v1,
LANL-GrowthRate,2021-03-11,03/11/21-17:01:02,,,v1,
LANL-GrowthRate,2021-03-15,03/15/21-18:57:27,,,v1,
LANL-GrowthRate,2021-03-15,03/15/21-18:57:27,,,v1,
LANL-GrowthRate,2021-03-22,03/22/21-14:31:11,,,v1,
LANL-GrowthRate,2021-03-22,03/22/21-14:31:11,,,v1,
LANL-GrowthRate,2021-03-29,03/29/21-14:13:53,,,v1,
LANL-GrowthRate,2021-03-29,03/29/21-14:13:53,,,v1,
LANL-GrowthRate,2021-04-01,None,,,v1,
LANL-GrowthRate,2021-04-01,None,,,v1,
LANL-GrowthRate,2021-04-05,04/05/21-15:52:36,,,v1,
LANL-GrowthRate,2021-04-05,04/05/21-15:52:36,,,v1,
LANL-GrowthRate,2021-04-08,04/08/21-16:56:54,,,v1,
LANL-GrowthRate,2021-04-08,04/08/21-16:56:54,,,v1,
LANL-GrowthRate,2021-04-12,04/12/21-15:17:41,,,v1,
LANL-GrowthRate,2021-04-12,04/12/21-15:17:41,,,v1,
LANL-GrowthRate,2021-04-15,04/15/21-16:13:07,,,v1,
LANL-GrowthRate,2021-04-15,04/15/21-16:13:07,,,v1,
LANL-GrowthRate,2021-04-19,04/19/21-14:39:05,,,v1,
LANL-GrowthRate,2021-04-19,04/19/21-14:39:05,,,v1,
LANL-GrowthRate,2021-04-22,04/22/21-17:09:43,,,v1,
LANL-GrowthRate,2021-04-22,04/22/21-17:09:43,,,v1,
LANL-GrowthRate,2021-04-26,04/26/21-14:12:22,,,v1,
LANL-GrowthRate,2021-04-26,04/26/21-14:12:22,,,v1,
LANL-GrowthRate,2021-04-29,04/29/21-18:10:44,,,v1,
LANL-GrowthRate,2021-04-29,04/29/21-18:10:44,,,v1,
LANL-GrowthRate,2021-05-03,05/03/21-14:22:49,,,v1,
LANL-GrowthRate,2021-05-03,05/03/21-14:22:49,,,v1,
LANL-GrowthRate,2021-05-06,05/06/21-16:05:43,,,v1,
LANL-GrowthRate,2021-05-06,05/06/21-16:05:43,,,v1,
LANL-GrowthRate,2021-05-10,05/10/21-14:34:13,,,v1,
LANL-GrowthRate,2021-05-10,05/10/21-14:34:13,,,v1,
LANL-GrowthRate,2021-05-13,05/13/21-16:21:03,,,v1,
LANL-GrowthRate,2021-05-13,05/13/21-16:21:03,,,v1,
LANL-GrowthRate,2021-05-17,05/17/21-11:58:10,,,v1,
LANL-GrowthRate,2021-05-17,05/17/21-11:58:10,,,v1,
LANL-GrowthRate,2021-05-20,05/20/21-18:43:48,,,v1,
LANL-GrowthRate,2021-05-20,05/20/21-18:43:48,,,v1,
LANL-GrowthRate,2021-05-24,05/24/21-13:16:25,,,v1,
LANL-GrowthRate,2021-05-24,05/24/21-13:16:25,,,v1,
LANL-GrowthRate,2021-05-27,05/27/21-10:51:11,,,v1,
LANL-GrowthRate,2021-05-27,05/27/21-10:51:11,,,v1,
LANL-GrowthRate,2021-06-03,06/03/21-12:48:04,,,v1,
LANL-GrowthRate,2021-06-03,06/03/21-12:48:04,,,v1,
LANL-GrowthRate,2021-06-07,06/07/21-13:06:56,,,v1,
LANL-GrowthRate,2021-06-07,06/07/21-13:06:56,,,v1,
LANL-GrowthRate,2021-06-14,06/14/21-17:43:22,,,v1,
LANL-GrowthRate,2021-06-14,06/14/21-17:43:22,,,v1,
LANL-GrowthRate,2021-06-21,06/21/21-14:14:02,,,v1,
LANL-GrowthRate,2021-06-21,06/21/21-14:14:02,,,v1,
LANL-GrowthRate,2021-06-28,06/28/21-10:21:02,,,v1,
LANL-GrowthRate,2021-06-28,06/28/21-10:21:02,,,v1,
LNQ-ens1,2020-07-12,07/15/20-16:58:03,,,v1,
LNQ-ens1,2020-07-12,07/15/20-16:58:03,,,v1,
LNQ-ens1,2020-07-19,07/20/20-20:34:44,,,v1,
LNQ-ens1,2020-07-19,07/20/20-20:34:44,,,v1,
LNQ-ens1,2020-07-26,07/27/20-18:32:59,,,v1,
LNQ-ens1,2020-07-26,07/27/20-18:32:59,,,v1,
LNQ-ens1,2020-08-02,08/03/20-13:25:09,,,v1,
LNQ-ens1,2020-08-02,08/03/20-13:25:09,,,v1,
LNQ-ens1,2020-08-09,08/10/20-12:59:19,,,v1,
LNQ-ens1,2020-08-09,08/10/20-12:59:19,,,v1,
LNQ-ens1,2020-08-16,08/17/20-17:41:37,,,v1,
LNQ-ens1,2020-08-16,08/17/20-17:41:37,,,v1,
LNQ-ens1,2020-08-23,08/24/20-15:50:39,,,v1,
LNQ-ens1,2020-08-23,08/24/20-15:50:39,,,v1,
LNQ-ens1,2020-08-30,08/31/20-17:46:28,,,v1,
LNQ-ens1,2020-08-30,08/31/20-17:46:28,,,v1,
LNQ-ens1,2020-09-06,09/07/20-17:29:36,,,v1,
LNQ-ens1,2020-09-06,09/07/20-17:29:36,,,v1,
LNQ-ens1,2020-09-13,09/14/20-18:04:41,,,v1,
LNQ-ens1,2020-09-13,09/14/20-18:04:41,,,v1,
LNQ-ens1,2020-09-20,09/21/20-17:59:21,,,v1,
LNQ-ens1,2020-09-20,09/21/20-17:59:21,,,v1,
LNQ-ens1,2020-09-27,09/28/20-18:39:29,,,v1,
LNQ-ens1,2020-09-27,09/28/20-18:39:29,,,v1,
LNQ-ens1,2020-10-04,10/06/20-04:42:50,,,v1,
LNQ-ens1,2020-10-04,10/06/20-04:42:50,,,v1,
LNQ-ens1,2020-10-11,10/12/20-17:12:16,,,v1,
LNQ-ens1,2020-10-11,10/12/20-17:12:16,,,v1,
LNQ-ens1,2020-10-18,10/19/20-23:09:04,,,v1,
LNQ-ens1,2020-10-18,10/19/20-23:09:04,,,v1,
LNQ-ens1,2020-10-25,10/26/20-17:26:07,,,v1,
LNQ-ens1,2020-10-25,10/26/20-17:26:07,,,v1,
LNQ-ens1,2020-11-01,11/02/20-18:10:38,,,v1,
LNQ-ens1,2020-11-01,11/02/20-18:10:38,,,v1,
LNQ-ens1,2020-11-08,11/09/20-17:42:32,,,v1,
LNQ-ens1,2020-11-08,11/09/20-17:42:32,,,v1,
LNQ-ens1,2020-11-15,11/16/20-19:22:55,,,v1,
LNQ-ens1,2020-11-15,11/16/20-19:22:55,,,v1,
LNQ-ens1,2020-11-22,11/23/20-17:10:13,,,v1,
LNQ-ens1,2020-11-22,11/23/20-17:10:13,,,v1,
LNQ-ens1,2020-11-29,11/30/20-17:21:00,,,v1,
LNQ-ens1,2020-11-29,11/30/20-17:21:00,,,v1,
LNQ-ens1,2020-12-06,12/07/20-19:04:56,,,v1,
LNQ-ens1,2020-12-06,12/07/20-19:04:56,,,v1,
LNQ-ens1,2020-12-13,12/14/20-17:51:06,,,v1,
LNQ-ens1,2020-12-13,12/14/20-17:51:06,,,v1,
LNQ-ens1,2020-12-20,12/21/20-17:21:57,,,v1,
LNQ-ens1,2020-12-20,12/21/20-17:21:57,,,v1,
LNQ-ens1,2020-12-27,12/28/20-19:55:18,,,v1,
LNQ-ens1,2020-12-27,12/28/20-19:55:18,,,v1,
LNQ-ens1,2021-01-03,01/04/21-17:21:45,,,v1,
LNQ-ens1,2021-01-03,01/04/21-17:21:45,,,v1,
LNQ-ens1,2021-01-10,01/11/21-16:29:54,,,v1,
LNQ-ens1,2021-01-10,01/11/21-16:29:54,,,v1,
LNQ-ens1,2021-01-17,01/18/21-17:47:55,,,v1,
LNQ-ens1,2021-01-17,01/18/21-17:47:55,,,v1,
LNQ-ens1,2021-01-24,01/25/21-19:10:23,,,v1,
LNQ-ens1,2021-01-24,01/25/21-19:10:23,,,v1,
LNQ-ens1,2021-01-31,02/01/21-16:22:08,,,v1,
LNQ-ens1,2021-01-31,02/01/21-16:22:08,,,v1,
LNQ-ens1,2021-02-07,02/08/21-18:11:54,,,v1,
LNQ-ens1,2021-02-07,02/08/21-18:11:54,,,v1,
LNQ-ens1,2021-02-14,02/15/21-17:05:50,,,v1,
LNQ-ens1,2021-02-14,02/15/21-17:05:50,,,v1,
LNQ-ens1,2021-02-21,02/22/21-17:09:39,,,v1,
LNQ-ens1,2021-02-21,02/22/21-17:09:39,,,v1,
LNQ-ens1,2021-02-28,03/01/21-18:28:50,,,v1,
LNQ-ens1,2021-02-28,03/01/21-18:28:50,,,v1,
LNQ-ens1,2021-03-07,03/08/21-17:56:24,,,v1,
LNQ-ens1,2021-03-07,03/08/21-17:56:24,,,v1,
LNQ-ens1,2021-03-14,03/15/21-15:59:36,,,v1,
LNQ-ens1,2021-03-14,03/15/21-15:59:36,,,v1,
LNQ-ens1,2021-03-21,03/22/21-15:54:30,,,v1,
LNQ-ens1,2021-03-21,03/22/21-15:54:30,,,v1,
LNQ-ens1,2021-03-28,03/29/21-16:26:39,,,v1,
LNQ-ens1,2021-03-28,03/29/21-16:26:39,,,v1,
LNQ-ens1,2021-04-04,04/05/21-16:39:50,,,v1,
LNQ-ens1,2021-04-04,04/05/21-16:39:50,,,v1,
LNQ-ens1,2021-04-11,04/12/21-17:29:36,,,v1,
LNQ-ens1,2021-04-11,04/12/21-17:29:36,,,v1,
LNQ-ens1,2021-04-18,04/19/21-16:49:02,,,v1,
LNQ-ens1,2021-04-18,04/19/21-16:49:02,,,v1,
LNQ-ens1,2021-04-25,04/26/21-15:09:49,,,v1,
LNQ-ens1,2021-04-25,04/26/21-15:09:49,,,v1,
LNQ-ens1,2021-05-02,05/03/21-14:49:50,,,v1,
LNQ-ens1,2021-05-02,05/03/21-14:49:50,,,v1,
LNQ-ens1,2021-05-09,05/10/21-16:02:25,,,v1,
LNQ-ens1,2021-05-09,05/10/21-16:02:25,,,v1,
LNQ-ens1,2021-05-16,05/17/21-15:13:09,,,v1,
LNQ-ens1,2021-05-16,05/17/21-15:13:09,,,v1,
LNQ-ens1,2021-05-23,05/24/21-15:12:14,,,v1,
LNQ-ens1,2021-05-23,05/24/21-15:12:14,,,v1,
LNQ-ens1,2021-05-30,05/31/21-14:52:07,,,v1,
LNQ-ens1,2021-05-30,05/31/21-14:52:07,,,v1,
LNQ-ens1,2021-06-06,06/07/21-15:54:40,,,v1,
