model,timezero,v1_github_timestamp,v2_github_timestamp,v3_github_timestamp,in_zoltar,v2_diff_hrs,v3_diff_hrs,last_submission_timestamp
USC-SI_kJalpha,2021-10-03,2021-10-04T16:19:57Z,NA,NA,v1,NA,NA,2021-10-04T16:19:57Z
USC-SI_kJalpha,2021-10-10,2021-10-10T20:17:39Z,NA,NA,v1,NA,NA,2021-10-10T20:17:39Z
USC-SI_kJalpha,2021-10-10,2021-10-10T20:17:39Z,NA,NA,v1,NA,NA,2021-10-10T20:17:39Z
USC-SI_kJalpha,2021-10-17,2021-10-18T05:05:25Z,NA,NA,v1,NA,NA,2021-10-18T05:05:25Z
USC-SI_kJalpha,2021-10-17,2021-10-18T05:05:25Z,NA,NA,v1,NA,NA,2021-10-18T05:05:25Z
USC-SI_kJalpha,2021-10-24,2021-10-24T23:59:48Z,NA,NA,v1,NA,NA,2021-10-24T23:59:48Z
USC-SI_kJalpha,2021-10-24,2021-10-24T23:59:48Z,NA,NA,v1,NA,NA,2021-10-24T23:59:48Z
USC-SI_kJalpha,2021-10-31,2021-11-01T01:02:48Z,NA,NA,v1,NA,NA,2021-11-01T01:02:48Z
USC-SI_kJalpha,2021-10-31,2021-11-01T01:02:48Z,NA,NA,v1,NA,NA,2021-11-01T01:02:48Z
USC-SI_kJalpha,2021-11-07,2021-11-07T19:05:26Z,NA,NA,v1,NA,NA,2021-11-07T19:05:26Z
USC-SI_kJalpha,2021-11-07,2021-11-07T19:05:26Z,NA,NA,v1,NA,NA,2021-11-07T19:05:26Z
USC-SI_kJalpha,2021-11-14,2021-11-15T02:38:10Z,NA,NA,v1,NA,NA,2021-11-15T02:38:10Z
USC-SI_kJalpha,2021-11-14,2021-11-15T02:38:10Z,NA,NA,v1,NA,NA,2021-11-15T02:38:10Z
USC-SI_kJalpha,2021-11-21,2021-11-22T02:41:47Z,NA,NA,v1,NA,NA,2021-11-22T02:41:47Z
USC-SI_kJalpha,2021-11-21,2021-11-22T02:41:47Z,NA,NA,v1,NA,NA,2021-11-22T02:41:47Z
USC-SI_kJalpha,2021-11-28,2021-11-29T01:11:03Z,NA,NA,v1,NA,NA,2021-11-29T01:11:03Z
USC-SI_kJalpha,2021-11-28,2021-11-29T01:11:03Z,NA,NA,v1,NA,NA,2021-11-29T01:11:03Z
USC-SI_kJalpha_RF,2020-11-01,2020-11-02T14:09:03Z,2020-11-11T15:18:13Z,NA,v1,217.152777777778,NA,2020-11-11T15:18:13Z
USC-SI_kJalpha_RF,2020-11-01,2020-11-02T14:09:03Z,2020-11-11T15:18:13Z,NA,v1,217.152777777778,NA,2020-11-11T15:18:13Z
USC-SI_kJalpha_RF,2020-11-08,2020-11-09T21:33:13Z,2020-11-11T15:18:13Z,NA,v1,41.75,NA,2020-11-11T15:18:13Z
USC-SI_kJalpha_RF,2020-11-08,2020-11-09T21:33:13Z,2020-11-11T15:18:13Z,NA,v1,41.75,NA,2020-11-11T15:18:13Z
USF-STPM,2021-08-16,2021-08-18T12:58:07Z,NA,NA,v1,NA,NA,2021-08-18T12:58:07Z
USF-STPM,2021-08-16,2021-08-18T12:58:07Z,NA,NA,v1,NA,NA,2021-08-18T12:58:07Z
UT-Mobility,2020-05-04,2020-05-04T20:03:55Z,NA,NA,v1,NA,NA,2020-05-04T20:03:55Z
UT-Mobility,2020-05-04,2020-05-04T20:03:55Z,NA,NA,v1,NA,NA,2020-05-04T20:03:55Z
UT-Mobility,2020-05-11,2020-05-11T19:28:21Z,NA,NA,v1,NA,NA,2020-05-11T19:28:21Z
UT-Mobility,2020-05-11,2020-05-11T19:28:21Z,NA,NA,v1,NA,NA,2020-05-11T19:28:21Z
UT-Mobility,2020-05-18,2020-05-18T14:49:56Z,NA,NA,v1,NA,NA,2020-05-18T14:49:56Z
UT-Mobility,2020-05-18,2020-05-18T14:49:56Z,NA,NA,v1,NA,NA,2020-05-18T14:49:56Z
UT-Mobility,2020-05-25,2020-05-25T23:51:03Z,2020-05-26T21:05:51Z,NA,v1,21.2466666666667,NA,2020-05-26T21:05:51Z
UT-Mobility,2020-05-25,2020-05-25T23:51:03Z,2020-05-26T21:05:51Z,NA,v1,21.2466666666667,NA,2020-05-26T21:05:51Z
UT-Mobility,2020-06-01,2020-06-01T20:30:42Z,NA,NA,v1,NA,NA,2020-06-01T20:30:42Z
UT-Mobility,2020-06-01,2020-06-01T20:30:42Z,NA,NA,v1,NA,NA,2020-06-01T20:30:42Z
UT-Mobility,2020-06-08,2020-06-08T16:11:13Z,NA,NA,v1,NA,NA,2020-06-08T16:11:13Z
UT-Mobility,2020-06-08,2020-06-08T16:11:13Z,NA,NA,v1,NA,NA,2020-06-08T16:11:13Z
UT-Mobility,2020-06-15,2020-06-15T19:35:08Z,NA,NA,v1,NA,NA,2020-06-15T19:35:08Z
UT-Mobility,2020-06-15,2020-06-15T19:35:08Z,NA,NA,v1,NA,NA,2020-06-15T19:35:08Z
UT-Mobility,2020-06-22,2020-06-22T19:32:44Z,NA,NA,v1,NA,NA,2020-06-22T19:32:44Z
UT-Mobility,2020-06-22,2020-06-22T19:32:44Z,NA,NA,v1,NA,NA,2020-06-22T19:32:44Z
UT-Mobility,2020-06-29,2020-06-29T21:12:32Z,NA,NA,v1,NA,NA,2020-06-29T21:12:32Z
UT-Mobility,2020-06-29,2020-06-29T21:12:32Z,NA,NA,v1,NA,NA,2020-06-29T21:12:32Z
UT-Mobility,2020-07-06,2020-07-07T00:56:11Z,NA,NA,v1,NA,NA,2020-07-07T00:56:11Z
UT-Mobility,2020-07-06,2020-07-07T00:56:11Z,NA,NA,v1,NA,NA,2020-07-07T00:56:11Z
UT-Mobility,2020-07-13,2020-07-13T20:00:52Z,NA,NA,v1,NA,NA,2020-07-13T20:00:52Z
UT-Mobility,2020-07-13,2020-07-13T20:00:52Z,NA,NA,v1,NA,NA,2020-07-13T20:00:52Z
UT-Mobility,2020-07-20,2020-07-20T18:00:28Z,NA,NA,v1,NA,NA,2020-07-20T18:00:28Z
UT-Mobility,2020-07-20,2020-07-20T18:00:28Z,NA,NA,v1,NA,NA,2020-07-20T18:00:28Z
UT-Mobility,2020-07-27,2020-07-27T22:42:46Z,NA,NA,v1,NA,NA,2020-07-27T22:42:46Z
UT-Mobility,2020-07-27,2020-07-27T22:42:46Z,NA,NA,v1,NA,NA,2020-07-27T22:42:46Z
UT-Mobility,2020-08-03,2020-08-03T18:51:06Z,NA,NA,v1,NA,NA,2020-08-03T18:51:06Z
UT-Mobility,2020-08-03,2020-08-03T18:51:06Z,NA,NA,v1,NA,NA,2020-08-03T18:51:06Z
UT-Mobility,2020-08-17,2020-08-17T21:51:39Z,NA,NA,v1,NA,NA,2020-08-17T21:51:39Z
UT-Mobility,2020-08-17,2020-08-17T21:51:39Z,NA,NA,v1,NA,NA,2020-08-17T21:51:39Z
UT-Mobility,2020-08-24,2020-08-24T15:24:48Z,NA,NA,v1,NA,NA,2020-08-24T15:24:48Z
UT-Mobility,2020-08-24,2020-08-24T15:24:48Z,NA,NA,v1,NA,NA,2020-08-24T15:24:48Z
UT-Mobility,2020-09-14,2020-09-14T22:09:21Z,NA,NA,v1,NA,NA,2020-09-14T22:09:21Z
UT-Mobility,2020-09-14,2020-09-14T22:09:21Z,NA,NA,v1,NA,NA,2020-09-14T22:09:21Z
UT-Mobility,2020-09-21,2020-09-21T18:24:12Z,NA,NA,v1,NA,NA,2020-09-21T18:24:12Z
UT-Mobility,2020-09-21,2020-09-21T18:24:12Z,NA,NA,v1,NA,NA,2020-09-21T18:24:12Z
UT-Mobility,2020-09-28,2020-09-28T16:57:35Z,NA,NA,v1,NA,NA,2020-09-28T16:57:35Z
UT-Mobility,2020-09-28,2020-09-28T16:57:35Z,NA,NA,v1,NA,NA,2020-09-28T16:57:35Z
UT-Mobility,2020-10-05,2020-10-05T16:25:40Z,NA,NA,v1,NA,NA,2020-10-05T16:25:40Z
UT-Mobility,2020-10-05,2020-10-05T16:25:40Z,NA,NA,v1,NA,NA,2020-10-05T16:25:40Z
UT-Mobility,2020-10-12,2020-10-12T21:08:57Z,NA,NA,v1,NA,NA,2020-10-12T21:08:57Z
UT-Mobility,2020-10-12,2020-10-12T21:08:57Z,NA,NA,v1,NA,NA,2020-10-12T21:08:57Z
UT-Mobility,2020-10-19,2020-10-19T23:51:24Z,NA,NA,v1,NA,NA,2020-10-19T23:51:24Z
UT-Mobility,2020-10-19,2020-10-19T23:51:24Z,NA,NA,v1,NA,NA,2020-10-19T23:51:24Z
UT-Mobility,2020-10-26,2020-10-26T16:31:29Z,NA,NA,v1,NA,NA,2020-10-26T16:31:29Z
UT-Mobility,2020-10-26,2020-10-26T16:31:29Z,NA,NA,v1,NA,NA,2020-10-26T16:31:29Z
UT-Mobility,2020-11-02,2020-11-02T16:50:00Z,NA,NA,v1,NA,NA,2020-11-02T16:50:00Z
UT-Mobility,2020-11-02,2020-11-02T16:50:00Z,NA,NA,v1,NA,NA,2020-11-02T16:50:00Z
UT-Mobility,2020-11-09,2020-11-09T17:05:12Z,NA,NA,v1,NA,NA,2020-11-09T17:05:12Z
UT-Mobility,2020-11-09,2020-11-09T17:05:12Z,NA,NA,v1,NA,NA,2020-11-09T17:05:12Z
UT-Mobility,2020-11-16,2020-11-16T17:07:12Z,NA,NA,v1,NA,NA,2020-11-16T17:07:12Z
UT-Mobility,2020-11-16,2020-11-16T17:07:12Z,NA,NA,v1,NA,NA,2020-11-16T17:07:12Z
UT-Mobility,2020-11-23,2020-11-23T17:25:30Z,NA,NA,v1,NA,NA,2020-11-23T17:25:30Z
UT-Mobility,2020-11-23,2020-11-23T17:25:30Z,NA,NA,v1,NA,NA,2020-11-23T17:25:30Z
UT-Mobility,2020-11-30,2020-11-30T17:03:47Z,NA,NA,v1,NA,NA,2020-11-30T17:03:47Z
UT-Mobility,2020-11-30,2020-11-30T17:03:47Z,NA,NA,v1,NA,NA,2020-11-30T17:03:47Z
UT-Mobility,2020-12-07,2020-12-08T00:31:14Z,NA,NA,v1,NA,NA,2020-12-08T00:31:14Z
UT-Mobility,2020-12-07,2020-12-08T00:31:14Z,NA,NA,v1,NA,NA,2020-12-08T00:31:14Z
UT-Mobility,2020-12-14,2020-12-14T22:59:21Z,NA,NA,v1,NA,NA,2020-12-14T22:59:21Z
UT-Mobility,2020-12-14,2020-12-14T22:59:21Z,NA,NA,v1,NA,NA,2020-12-14T22:59:21Z
UT-Mobility,2020-12-21,2020-12-21T22:22:38Z,NA,NA,v1,NA,NA,2020-12-21T22:22:38Z
UT-Mobility,2020-12-21,2020-12-21T22:22:38Z,NA,NA,v1,NA,NA,2020-12-21T22:22:38Z
UT-Mobility,2021-01-11,2021-01-11T20:31:03Z,NA,NA,v1,NA,NA,2021-01-11T20:31:03Z
UT-Mobility,2021-01-11,2021-01-11T20:31:03Z,NA,NA,v1,NA,NA,2021-01-11T20:31:03Z
UT-Mobility,2021-01-25,2021-01-25T17:10:57Z,NA,NA,v1,NA,NA,2021-01-25T17:10:57Z
UT-Mobility,2021-01-25,2021-01-25T17:10:57Z,NA,NA,v1,NA,NA,2021-01-25T17:10:57Z
UT-Mobility,2021-03-22,2021-03-22T18:56:04Z,NA,NA,v1,NA,NA,2021-03-22T18:56:04Z
UT-Mobility,2021-03-22,2021-03-22T18:56:04Z,NA,NA,v1,NA,NA,2021-03-22T18:56:04Z
UT-Mobility,2021-04-12,2021-04-12T17:29:28Z,NA,NA,v1,NA,NA,2021-04-12T17:29:28Z
UT-Mobility,2021-04-12,2021-04-12T17:29:28Z,NA,NA,v1,NA,NA,2021-04-12T17:29:28Z
UT-Mobility,2021-04-26,2021-04-26T17:06:22Z,NA,NA,v1,NA,NA,2021-04-26T17:06:22Z
UT-Mobility,2021-04-26,2021-04-26T17:06:22Z,NA,NA,v1,NA,NA,2021-04-26T17:06:22Z
UT_GISAG-SPDM,2021-10-04,2021-10-04T19:29:03Z,NA,NA,v1,NA,NA,2021-10-04T19:29:03Z
UT_GISAG-SPDM,2021-10-04,2021-10-04T19:29:03Z,NA,NA,v1,NA,NA,2021-10-04T19:29:03Z
UT_GISAG-SPDM,2021-10-11,2021-10-11T15:23:57Z,NA,NA,v1,NA,NA,2021-10-11T15:23:57Z
UT_GISAG-SPDM,2021-10-11,2021-10-11T15:23:57Z,NA,NA,v1,NA,NA,2021-10-11T15:23:57Z
UT_GISAG-SPDM,2021-10-18,2021-10-18T17:25:20Z,NA,NA,v1,NA,NA,2021-10-18T17:25:20Z
UT_GISAG-SPDM,2021-10-18,2021-10-18T17:25:20Z,NA,NA,v1,NA,NA,2021-10-18T17:25:20Z
UT_GISAG-SPDM,2021-10-25,2021-10-25T19:49:18Z,NA,NA,v1,NA,NA,2021-10-25T19:49:18Z
UT_GISAG-SPDM,2021-10-25,2021-10-25T19:49:18Z,NA,NA,v1,NA,NA,2021-10-25T19:49:18Z
UT_GISAG-SPDM,2021-11-01,2021-11-02T00:55:53Z,NA,NA,v1,NA,NA,2021-11-02T00:55:53Z
UT_GISAG-SPDM,2021-11-01,2021-11-02T00:55:53Z,NA,NA,v1,NA,NA,2021-11-02T00:55:53Z
UT_GISAG-SPDM,2021-11-08,2021-11-08T19:23:40Z,NA,NA,v1,NA,NA,2021-11-08T19:23:40Z
UT_GISAG-SPDM,2021-11-08,2021-11-08T19:23:40Z,NA,NA,v1,NA,NA,2021-11-08T19:23:40Z
UT_GISAG-SPDM,2021-11-15,2021-11-15T18:19:59Z,NA,NA,v1,NA,NA,2021-11-15T18:19:59Z
UT_GISAG-SPDM,2021-11-15,2021-11-15T18:19:59Z,NA,NA,v1,NA,NA,2021-11-15T18:19:59Z
UT_GISAG-SPDM,2021-11-22,2021-11-23T00:48:06Z,NA,NA,v1,NA,NA,2021-11-23T00:48:06Z
UT_GISAG-SPDM,2021-11-22,2021-11-23T00:48:06Z,NA,NA,v1,NA,NA,2021-11-23T00:48:06Z
UVA-Ensemble,2020-07-20,2020-07-21T13:51:47Z,NA,NA,v1,NA,NA,2020-07-21T13:51:47Z
UVA-Ensemble,2020-07-20,2020-07-21T13:51:47Z,NA,NA,v1,NA,NA,2020-07-21T13:51:47Z
UVA-Ensemble,2020-07-27,2020-07-28T08:19:21Z,NA,NA,v1,NA,NA,2020-07-28T08:19:21Z
UVA-Ensemble,2020-07-27,2020-07-28T08:19:21Z,NA,NA,v1,NA,NA,2020-07-28T08:19:21Z
UVA-Ensemble,2020-08-03,2020-08-04T14:46:26Z,NA,NA,v1,NA,NA,2020-08-04T14:46:26Z
UVA-Ensemble,2020-08-03,2020-08-04T14:46:26Z,NA,NA,v1,NA,NA,2020-08-04T14:46:26Z
UVA-Ensemble,2020-08-10,2020-08-11T14:27:52Z,NA,NA,v1,NA,NA,2020-08-11T14:27:52Z
UVA-Ensemble,2020-08-10,2020-08-11T14:27:52Z,NA,NA,v1,NA,NA,2020-08-11T14:27:52Z
UVA-Ensemble,2020-08-17,2020-08-18T17:21:44Z,NA,NA,v1,NA,NA,2020-08-18T17:21:44Z
UVA-Ensemble,2020-08-17,2020-08-18T17:21:44Z,NA,NA,v1,NA,NA,2020-08-18T17:21:44Z
UVA-Ensemble,2020-08-24,2020-08-25T15:03:01Z,NA,NA,v1,NA,NA,2020-08-25T15:03:01Z
UVA-Ensemble,2020-08-24,2020-08-25T15:03:01Z,NA,NA,v1,NA,NA,2020-08-25T15:03:01Z
UVA-Ensemble,2020-08-31,2020-09-02T04:01:19Z,NA,NA,v1,NA,NA,2020-09-02T04:01:19Z
UVA-Ensemble,2020-08-31,2020-09-02T04:01:19Z,NA,NA,v1,NA,NA,2020-09-02T04:01:19Z
UVA-Ensemble,2020-09-07,2020-09-08T13:58:27Z,NA,NA,v1,NA,NA,2020-09-08T13:58:27Z
UVA-Ensemble,2020-09-07,2020-09-08T13:58:27Z,NA,NA,v1,NA,NA,2020-09-08T13:58:27Z
UVA-Ensemble,2020-09-14,2020-09-15T13:53:52Z,NA,NA,v1,NA,NA,2020-09-15T13:53:52Z
UVA-Ensemble,2020-09-14,2020-09-15T13:53:52Z,NA,NA,v1,NA,NA,2020-09-15T13:53:52Z
UVA-Ensemble,2020-09-21,2020-09-22T09:24:12Z,NA,NA,v1,NA,NA,2020-09-22T09:24:12Z
UVA-Ensemble,2020-09-21,2020-09-22T09:24:12Z,NA,NA,v1,NA,NA,2020-09-22T09:24:12Z
UVA-Ensemble,2020-09-28,2020-09-29T14:43:40Z,NA,NA,v1,NA,NA,2020-09-29T14:43:40Z
UVA-Ensemble,2020-09-28,2020-09-29T14:43:40Z,NA,NA,v1,NA,NA,2020-09-29T14:43:40Z
UVA-Ensemble,2020-10-05,2020-10-06T09:27:22Z,NA,NA,v1,NA,NA,2020-10-06T09:27:22Z
UVA-Ensemble,2020-10-05,2020-10-06T09:27:22Z,NA,NA,v1,NA,NA,2020-10-06T09:27:22Z
UVA-Ensemble,2020-10-12,2020-10-13T05:52:00Z,NA,NA,v1,NA,NA,2020-10-13T05:52:00Z
UVA-Ensemble,2020-10-12,2020-10-13T05:52:00Z,NA,NA,v1,NA,NA,2020-10-13T05:52:00Z
UVA-Ensemble,2020-10-19,2020-10-20T16:41:22Z,NA,NA,v1,NA,NA,2020-10-20T16:41:22Z
UVA-Ensemble,2020-10-19,2020-10-20T16:41:22Z,NA,NA,v1,NA,NA,2020-10-20T16:41:22Z
UVA-Ensemble,2020-10-26,2020-10-27T13:40:22Z,NA,NA,v1,NA,NA,2020-10-27T13:40:22Z
UVA-Ensemble,2020-10-26,2020-10-27T13:40:22Z,NA,NA,v1,NA,NA,2020-10-27T13:40:22Z
UVA-Ensemble,2020-11-02,2020-11-03T12:09:56Z,NA,NA,v1,NA,NA,2020-11-03T12:09:56Z
UVA-Ensemble,2020-11-02,2020-11-03T12:09:56Z,NA,NA,v1,NA,NA,2020-11-03T12:09:56Z
UVA-Ensemble,2020-11-09,2020-11-10T17:00:25Z,NA,NA,v1,NA,NA,2020-11-10T17:00:25Z
UVA-Ensemble,2020-11-09,2020-11-10T17:00:25Z,NA,NA,v1,NA,NA,2020-11-10T17:00:25Z
UVA-Ensemble,2020-11-16,2020-11-17T02:08:01Z,NA,NA,v1,NA,NA,2020-11-17T02:08:01Z
UVA-Ensemble,2020-11-16,2020-11-17T02:08:01Z,NA,NA,v1,NA,NA,2020-11-17T02:08:01Z
UVA-Ensemble,2020-11-23,2020-11-23T22:13:24Z,NA,NA,v1,NA,NA,2020-11-23T22:13:24Z
UVA-Ensemble,2020-11-23,2020-11-23T22:13:24Z,NA,NA,v1,NA,NA,2020-11-23T22:13:24Z
UVA-Ensemble,2020-11-30,2020-12-01T00:45:45Z,NA,NA,v1,NA,NA,2020-12-01T00:45:45Z
UVA-Ensemble,2020-11-30,2020-12-01T00:45:45Z,NA,NA,v1,NA,NA,2020-12-01T00:45:45Z
UVA-Ensemble,2020-12-07,2020-12-08T00:27:39Z,NA,NA,v1,NA,NA,2020-12-08T00:27:39Z
UVA-Ensemble,2020-12-07,2020-12-08T00:27:39Z,NA,NA,v1,NA,NA,2020-12-08T00:27:39Z
UVA-Ensemble,2020-12-14,2020-12-15T01:40:14Z,NA,NA,v1,NA,NA,2020-12-15T01:40:14Z
UVA-Ensemble,2020-12-14,2020-12-15T01:40:14Z,NA,NA,v1,NA,NA,2020-12-15T01:40:14Z
UVA-Ensemble,2020-12-21,2020-12-23T00:41:04Z,NA,NA,v1,NA,NA,2020-12-23T00:41:04Z
UVA-Ensemble,2020-12-21,2020-12-23T00:41:04Z,NA,NA,v1,NA,NA,2020-12-23T00:41:04Z
UVA-Ensemble,2020-12-28,2020-12-29T00:56:45Z,NA,NA,v1,NA,NA,2020-12-29T00:56:45Z
UVA-Ensemble,2020-12-28,2020-12-29T00:56:45Z,NA,NA,v1,NA,NA,2020-12-29T00:56:45Z
UVA-Ensemble,2021-01-04,2021-01-04T19:39:24Z,NA,NA,v1,NA,NA,2021-01-04T19:39:24Z
UVA-Ensemble,2021-01-04,2021-01-04T19:39:24Z,NA,NA,v1,NA,NA,2021-01-04T19:39:24Z
UVA-Ensemble,2021-01-11,2021-01-11T23:10:08Z,NA,NA,v1,NA,NA,2021-01-11T23:10:08Z
UVA-Ensemble,2021-01-11,2021-01-11T23:10:08Z,NA,NA,v1,NA,NA,2021-01-11T23:10:08Z
UVA-Ensemble,2021-01-18,2021-01-19T04:18:21Z,NA,NA,v1,NA,NA,2021-01-19T04:18:21Z
UVA-Ensemble,2021-01-18,2021-01-19T04:18:21Z,NA,NA,v1,NA,NA,2021-01-19T04:18:21Z
UVA-Ensemble,2021-01-25,2021-01-25T23:57:05Z,NA,NA,v1,NA,NA,2021-01-25T23:57:05Z
UVA-Ensemble,2021-01-25,2021-01-25T23:57:05Z,NA,NA,v1,NA,NA,2021-01-25T23:57:05Z
UVA-Ensemble,2021-02-01,2021-02-02T02:55:42Z,NA,NA,v1,NA,NA,2021-02-02T02:55:42Z
UVA-Ensemble,2021-02-01,2021-02-02T02:55:42Z,NA,NA,v1,NA,NA,2021-02-02T02:55:42Z
UVA-Ensemble,2021-02-15,2021-02-15T22:20:05Z,NA,NA,v1,NA,NA,2021-02-15T22:20:05Z
UVA-Ensemble,2021-02-15,2021-02-15T22:20:05Z,NA,NA,v1,NA,NA,2021-02-15T22:20:05Z
UVA-Ensemble,2021-02-22,2021-02-22T22:09:27Z,NA,NA,v1,NA,NA,2021-02-22T22:09:27Z
UVA-Ensemble,2021-02-22,2021-02-22T22:09:27Z,NA,NA,v1,NA,NA,2021-02-22T22:09:27Z
UVA-Ensemble,2021-03-01,2021-03-01T23:24:30Z,NA,NA,v1,NA,NA,2021-03-01T23:24:30Z
UVA-Ensemble,2021-03-01,2021-03-01T23:24:30Z,NA,NA,v1,NA,NA,2021-03-01T23:24:30Z
UVA-Ensemble,2021-03-08,2021-03-08T23:10:06Z,NA,NA,v1,NA,NA,2021-03-08T23:10:06Z
UVA-Ensemble,2021-03-08,2021-03-08T23:10:06Z,NA,NA,v1,NA,NA,2021-03-08T23:10:06Z
UVA-Ensemble,2021-03-15,2021-03-15T18:11:26Z,NA,NA,v1,NA,NA,2021-03-15T18:11:26Z
UVA-Ensemble,2021-03-15,2021-03-15T18:11:26Z,NA,NA,v1,NA,NA,2021-03-15T18:11:26Z
UVA-Ensemble,2021-03-22,2021-03-22T19:46:35Z,2021-03-25T01:53:56Z,NA,v1,54.1225,NA,2021-03-25T01:53:56Z
UVA-Ensemble,2021-03-22,2021-03-22T19:46:35Z,2021-03-25T01:53:56Z,NA,v1,54.1225,NA,2021-03-25T01:53:56Z
UVA-Ensemble,2021-03-29,2021-03-29T21:38:03Z,NA,NA,v1,NA,NA,2021-03-29T21:38:03Z
UVA-Ensemble,2021-03-29,2021-03-29T21:38:03Z,NA,NA,v1,NA,NA,2021-03-29T21:38:03Z
UVA-Ensemble,2021-04-05,2021-04-05T21:53:36Z,NA,NA,v1,NA,NA,2021-04-05T21:53:36Z
UVA-Ensemble,2021-04-05,2021-04-05T21:53:36Z,NA,NA,v1,NA,NA,2021-04-05T21:53:36Z
UVA-Ensemble,2021-04-12,2021-04-12T21:33:20Z,NA,NA,v1,NA,NA,2021-04-12T21:33:20Z
UVA-Ensemble,2021-04-12,2021-04-12T21:33:20Z,NA,NA,v1,NA,NA,2021-04-12T21:33:20Z
UVA-Ensemble,2021-04-19,2021-04-19T19:46:45Z,NA,NA,v1,NA,NA,2021-04-19T19:46:45Z
UVA-Ensemble,2021-04-19,2021-04-19T19:46:45Z,NA,NA,v1,NA,NA,2021-04-19T19:46:45Z
UVA-Ensemble,2021-04-26,2021-04-26T21:20:47Z,NA,NA,v1,NA,NA,2021-04-26T21:20:47Z
UVA-Ensemble,2021-04-26,2021-04-26T21:20:47Z,NA,NA,v1,NA,NA,2021-04-26T21:20:47Z
UVA-Ensemble,2021-05-03,2021-05-03T21:18:09Z,NA,NA,v1,NA,NA,2021-05-03T21:18:09Z
UVA-Ensemble,2021-05-03,2021-05-03T21:18:09Z,NA,NA,v1,NA,NA,2021-05-03T21:18:09Z
UVA-Ensemble,2021-05-10,2021-05-10T20:17:10Z,NA,NA,v1,NA,NA,2021-05-10T20:17:10Z
UVA-Ensemble,2021-05-10,2021-05-10T20:17:10Z,NA,NA,v1,NA,NA,2021-05-10T20:17:10Z
UVA-Ensemble,2021-05-17,2021-05-17T20:21:37Z,NA,NA,v1,NA,NA,2021-05-17T20:21:37Z
UVA-Ensemble,2021-05-17,2021-05-17T20:21:37Z,NA,NA,v1,NA,NA,2021-05-17T20:21:37Z
UVA-Ensemble,2021-05-24,2021-05-24T20:09:40Z,NA,NA,v1,NA,NA,2021-05-24T20:09:40Z
UVA-Ensemble,2021-05-24,2021-05-24T20:09:40Z,NA,NA,v1,NA,NA,2021-05-24T20:09:40Z
UVA-Ensemble,2021-05-31,2021-05-31T22:08:40Z,NA,NA,v1,NA,NA,2021-05-31T22:08:40Z
UVA-Ensemble,2021-05-31,2021-05-31T22:08:40Z,NA,NA,v1,NA,NA,2021-05-31T22:08:40Z
UVA-Ensemble,2021-06-07,2021-06-07T20:39:35Z,NA,NA,v1,NA,NA,2021-06-07T20:39:35Z
UVA-Ensemble,2021-06-07,2021-06-07T20:39:35Z,NA,NA,v1,NA,NA,2021-06-07T20:39:35Z
UVA-Ensemble,2021-06-14,2021-06-14T21:17:34Z,NA,NA,v1,NA,NA,2021-06-14T21:17:34Z
UVA-Ensemble,2021-06-14,2021-06-14T21:17:34Z,NA,NA,v1,NA,NA,2021-06-14T21:17:34Z
UVA-Ensemble,2021-06-21,2021-06-21T22:29:50Z,NA,NA,v1,NA,NA,2021-06-21T22:29:50Z
UVA-Ensemble,2021-06-21,2021-06-21T22:29:50Z,NA,NA,v1,NA,NA,2021-06-21T22:29:50Z
UVA-Ensemble,2021-06-28,2021-06-28T20:17:27Z,NA,NA,v1,NA,NA,2021-06-28T20:17:27Z
UVA-Ensemble,2021-06-28,2021-06-28T20:17:27Z,NA,NA,v1,NA,NA,2021-06-28T20:17:27Z
UVA-Ensemble,2021-07-05,2021-07-05T20:16:12Z,NA,NA,v1,NA,NA,2021-07-05T20:16:12Z
UVA-Ensemble,2021-07-05,2021-07-05T20:16:12Z,NA,NA,v1,NA,NA,2021-07-05T20:16:12Z
UVA-Ensemble,2021-07-12,2021-07-12T16:59:42Z,NA,NA,v1,NA,NA,2021-07-12T16:59:42Z
UVA-Ensemble,2021-07-12,2021-07-12T16:59:42Z,NA,NA,v1,NA,NA,2021-07-12T16:59:42Z
UVA-Ensemble,2021-07-19,2021-07-19T17:08:36Z,NA,NA,v1,NA,NA,2021-07-19T17:08:36Z
UVA-Ensemble,2021-07-19,2021-07-19T17:08:36Z,NA,NA,v1,NA,NA,2021-07-19T17:08:36Z
UVA-Ensemble,2021-07-26,2021-07-26T19:21:58Z,2021-07-26T19:49:45Z,NA,v2,0.463055555555556,NA,2021-07-26T19:49:45Z
UVA-Ensemble,2021-07-26,2021-07-26T19:21:58Z,2021-07-26T19:49:45Z,NA,v2,0.463055555555556,NA,2021-07-26T19:49:45Z
UVA-Ensemble,2021-08-02,2021-08-02T18:42:13Z,NA,NA,v1,NA,NA,2021-08-02T18:42:13Z
UVA-Ensemble,2021-08-02,2021-08-02T18:42:13Z,NA,NA,v1,NA,NA,2021-08-02T18:42:13Z
UVA-Ensemble,2021-08-09,2021-08-09T17:52:05Z,NA,NA,v1,NA,NA,2021-08-09T17:52:05Z
UVA-Ensemble,2021-08-09,2021-08-09T17:52:05Z,NA,NA,v1,NA,NA,2021-08-09T17:52:05Z
UVA-Ensemble,2021-08-16,2021-08-16T20:06:24Z,NA,NA,v1,NA,NA,2021-08-16T20:06:24Z
